fecha,año,mes,dia,dia_semana,mes_hoja_original,codigo_grupo,nombre_grupo,codigo_linea,nombre_linea,codigo_producto,referencia_producto,descripcion_producto,unidad_medida,cantidad_vendida_diaria,valor_total_diario,peso_aplicado,evento_especial
2025-09-20,2025,9,20,Saturday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY LONDON,TRG,0,1273.88,1.65,
2025-09-21,2025,9,21,Sunday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY LONDON,TRG,0,679.4,0.88,
2025-09-22,2025,9,22,Monday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY LONDON,TRG,0,486.39,0.63,
2025-09-23,2025,9,23,Tuesday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY LONDON,TRG,0,486.39,0.63,
2025-09-24,2025,9,24,Wednesday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY LONDON,TRG,0,833.81,1.08,
2025-09-25,2025,9,25,Thursday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY LONDON,TRG,0,903.29,1.17,
2025-09-26,2025,9,26,Friday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY LONDON,TRG,0,1111.75,1.44,
2025-09-27,2025,9,27,Saturday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY LONDON,TRG,0,1042.26,1.35,
2025-09-28,2025,9,28,Sunday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY LONDON,TRG,0,555.87,0.72,
2025-09-29,2025,9,29,Monday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY LONDON,TRG,0,486.39,0.63,
2025-09-30,2025,9,30,Tuesday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY LONDON,TRG,0,486.39,0.63,
2025-09-01,2025,9,1,Monday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,1449.04,0.77,
2025-09-02,2025,9,2,Tuesday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,1449.04,0.77,
2025-09-03,2025,9,3,Wednesday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,4471.31,2.376,Grados
2025-09-04,2025,9,4,Thursday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,5382.13,2.86,Grados
2025-09-05,2025,9,5,Friday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,1,7286.58,3.872,Grados
2025-09-06,2025,9,6,Saturday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,1,5589.14,2.97,Grados
2025-09-07,2025,9,7,Sunday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,1656.04,0.88,
2025-09-08,2025,9,8,Monday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,1185.58,0.63,
2025-09-09,2025,9,9,Tuesday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,1185.58,0.63,
2025-09-10,2025,9,10,Wednesday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,2032.41,1.08,
2025-09-11,2025,9,11,Thursday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,2201.78,1.17,
2025-09-12,2025,9,12,Friday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,2709.89,1.44,
2025-09-13,2025,9,13,Saturday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,2540.52,1.35,
2025-09-14,2025,9,14,Sunday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,1354.94,0.72,
2025-09-15,2025,9,15,Monday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,1449.04,0.77,
2025-09-16,2025,9,16,Tuesday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,1449.04,0.77,
2025-09-17,2025,9,17,Wednesday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,2484.06,1.32,
2025-09-18,2025,9,18,Thursday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,2691.07,1.43,
2025-09-19,2025,9,19,Friday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,3312.08,1.76,
2025-09-20,2025,9,20,Saturday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,3105.08,1.65,
2025-09-21,2025,9,21,Sunday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,1656.04,0.88,
2025-09-22,2025,9,22,Monday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,1185.58,0.63,
2025-09-23,2025,9,23,Tuesday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,1185.58,0.63,
2025-09-24,2025,9,24,Wednesday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,2032.41,1.08,
2025-09-25,2025,9,25,Thursday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,2201.78,1.17,
2025-09-26,2025,9,26,Friday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,2709.89,1.44,
2025-09-27,2025,9,27,Saturday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,2540.52,1.35,
2025-09-28,2025,9,28,Sunday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,1354.94,0.72,
2025-09-29,2025,9,29,Monday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,1185.58,0.63,
2025-09-30,2025,9,30,Tuesday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO TANQUERAY TEN,TRG,0,1185.58,0.63,
2025-09-01,2025,9,1,Monday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,2452.21,0.77,
2025-09-02,2025,9,2,Tuesday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,2452.21,0.77,
2025-09-03,2025,9,3,Wednesday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,1,7566.83,2.376,Grados
2025-09-04,2025,9,4,Thursday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,1,9108.23,2.86,Grados
2025-09-05,2025,9,5,Friday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,1,12331.14,3.872,Grados
2025-09-06,2025,9,6,Saturday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,1,9458.54,2.97,Grados
2025-09-07,2025,9,7,Sunday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,2802.53,0.88,
2025-09-08,2025,9,8,Monday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,2006.36,0.63,
2025-09-09,2025,9,9,Tuesday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,2006.36,0.63,
2025-09-10,2025,9,10,Wednesday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,3439.47,1.08,
2025-09-11,2025,9,11,Thursday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,3726.09,1.17,
2025-09-12,2025,9,12,Friday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,4585.96,1.44,
2025-09-13,2025,9,13,Saturday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,4299.34,1.35,
2025-09-14,2025,9,14,Sunday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,2292.98,0.72,
2025-09-15,2025,9,15,Monday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,2452.21,0.77,
2025-09-16,2025,9,16,Tuesday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,2452.21,0.77,
2025-09-17,2025,9,17,Wednesday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,4203.8,1.32,
2025-09-18,2025,9,18,Thursday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,4554.11,1.43,
2025-09-19,2025,9,19,Friday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,5605.06,1.76,
2025-09-20,2025,9,20,Saturday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,5254.75,1.65,
2025-09-21,2025,9,21,Sunday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,2802.53,0.88,
2025-09-22,2025,9,22,Monday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,2006.36,0.63,
2025-09-23,2025,9,23,Tuesday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,2006.36,0.63,
2025-09-24,2025,9,24,Wednesday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,3439.47,1.08,
2025-09-25,2025,9,25,Thursday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,3726.09,1.17,
2025-09-26,2025,9,26,Friday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,4585.96,1.44,
2025-09-27,2025,9,27,Saturday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,4299.34,1.35,
2025-09-28,2025,9,28,Sunday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,2292.98,0.72,
2025-09-29,2025,9,29,Monday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,2006.36,0.63,
2025-09-30,2025,9,30,Tuesday,SEPTIEMBRE,9,LICORES,23,TRAGOS,,,TRAGO THE GLENLIVET FOUNDER,TRG,0,2006.36,0.63,
2025-09-01,2025,9,1,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,43842.63,0.77,
2025-09-02,2025,9,2,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,43842.63,0.77,
2025-09-03,2025,9,3,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,1,135285.84,2.376,Grados
2025-09-04,2025,9,4,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,1,162844.07,2.86,Grados
2025-09-05,2025,9,5,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,1,220465.81,3.872,Grados
2025-09-06,2025,9,6,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,1,169107.3,2.97,Grados
2025-09-07,2025,9,7,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,50105.87,0.88,
2025-09-08,2025,9,8,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,35871.25,0.63,
2025-09-09,2025,9,9,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,35871.25,0.63,
2025-09-10,2025,9,10,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,61493.56,1.08,
2025-09-11,2025,9,11,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,66618.03,1.17,
2025-09-12,2025,9,12,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,81991.42,1.44,
2025-09-13,2025,9,13,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,76866.95,1.35,
2025-09-14,2025,9,14,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,40995.71,0.72,
2025-09-15,2025,9,15,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,43842.63,0.77,
2025-09-16,2025,9,16,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,43842.63,0.77,
2025-09-17,2025,9,17,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,75158.8,1.32,
2025-09-18,2025,9,18,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,81422.03,1.43,
2025-09-19,2025,9,19,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,100211.73,1.76,
2025-09-20,2025,9,20,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,93948.5,1.65,
2025-09-21,2025,9,21,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,50105.87,0.88,
2025-09-22,2025,9,22,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,35871.25,0.63,
2025-09-23,2025,9,23,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,35871.25,0.63,
2025-09-24,2025,9,24,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,61493.56,1.08,
2025-09-25,2025,9,25,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,66618.03,1.17,
2025-09-26,2025,9,26,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,81991.42,1.44,
2025-09-27,2025,9,27,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,76866.95,1.35,
2025-09-28,2025,9,28,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,40995.71,0.72,
2025-09-29,2025,9,29,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,35871.25,0.63,
2025-09-30,2025,9,30,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,35871.25,0.63,
2025-09-01,2025,9,1,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,11332.21,0.77,
2025-09-02,2025,9,2,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,11332.21,0.77,
2025-09-03,2025,9,3,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,34967.95,2.376,Grados
2025-09-04,2025,9,4,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,42091.05,2.86,Grados
2025-09-05,2025,9,5,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,1,56984.81,3.872,Grados
2025-09-06,2025,9,6,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,1,43709.94,2.97,Grados
2025-09-07,2025,9,7,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,12951.09,0.88,
2025-09-08,2025,9,8,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,9271.8,0.63,
2025-09-09,2025,9,9,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,9271.8,0.63,
2025-09-10,2025,9,10,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,15894.52,1.08,
2025-09-11,2025,9,11,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,17219.07,1.17,
2025-09-12,2025,9,12,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,21192.7,1.44,
2025-09-13,2025,9,13,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,19868.15,1.35,
2025-09-14,2025,9,14,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,10596.35,0.72,
2025-09-15,2025,9,15,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,11332.21,0.77,
2025-09-16,2025,9,16,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,11332.21,0.77,
2025-09-17,2025,9,17,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,19426.64,1.32,
2025-09-18,2025,9,18,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,21045.53,1.43,
2025-09-19,2025,9,19,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,25902.18,1.76,
2025-09-20,2025,9,20,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,24283.3,1.65,
2025-09-21,2025,9,21,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,12951.09,0.88,
2025-09-22,2025,9,22,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,9271.8,0.63,
2025-09-23,2025,9,23,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,9271.8,0.63,
2025-09-24,2025,9,24,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,15894.52,1.08,
2025-09-25,2025,9,25,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,17219.07,1.17,
2025-09-26,2025,9,26,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,21192.7,1.44,
2025-09-27,2025,9,27,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,19868.15,1.35,
2025-09-28,2025,9,28,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,10596.35,0.72,
2025-09-29,2025,9,29,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,9271.8,0.63,
2025-09-30,2025,9,30,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,9271.8,0.63,
2025-09-01,2025,9,1,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,6502.09,0.77,
2025-09-02,2025,9,2,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,6502.09,0.77,
2025-09-03,2025,9,3,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,20063.58,2.376,Grados
2025-09-04,2025,9,4,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,24150.6,2.86,Grados
2025-09-05,2025,9,5,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,1,32696.2,3.872,Grados
2025-09-06,2025,9,6,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,25079.47,2.97,Grados
2025-09-07,2025,9,7,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,7430.95,0.88,
2025-09-08,2025,9,8,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,5319.89,0.63,
2025-09-09,2025,9,9,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,5319.89,0.63,
2025-09-10,2025,9,10,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,9119.81,1.08,
2025-09-11,2025,9,11,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,9879.79,1.17,
2025-09-12,2025,9,12,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,12159.74,1.44,
2025-09-13,2025,9,13,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,11399.76,1.35,
2025-09-14,2025,9,14,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,6079.87,0.72,
2025-09-15,2025,9,15,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,6502.09,0.77,
2025-09-16,2025,9,16,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,6502.09,0.77,
2025-09-17,2025,9,17,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,11146.43,1.32,
2025-09-18,2025,9,18,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,12075.3,1.43,
2025-09-19,2025,9,19,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,14861.91,1.76,
2025-09-20,2025,9,20,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,13933.04,1.65,
2025-09-21,2025,9,21,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,7430.95,0.88,
2025-09-22,2025,9,22,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,5319.89,0.63,
2025-09-23,2025,9,23,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,5319.89,0.63,
2025-09-24,2025,9,24,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,9119.81,1.08,
2025-09-25,2025,9,25,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,9879.79,1.17,
2025-09-26,2025,9,26,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,12159.74,1.44,
2025-09-27,2025,9,27,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,11399.76,1.35,
2025-09-28,2025,9,28,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,6079.87,0.72,
2025-09-29,2025,9,29,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,5319.89,0.63,
2025-09-30,2025,9,30,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,5319.89,0.63,
2025-09-01,2025,9,1,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,11146.43,0.77,
2025-09-02,2025,9,2,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,11146.43,0.77,
2025-09-03,2025,9,3,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,1,34394.7,2.376,Grados
2025-09-04,2025,9,4,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,1,41401.03,2.86,Grados
2025-09-05,2025,9,5,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,1,56050.63,3.872,Grados
2025-09-06,2025,9,6,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,1,42993.38,2.97,Grados
2025-09-07,2025,9,7,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,12738.78,0.88,
2025-09-08,2025,9,8,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,9119.81,0.63,
